DOMAIN,DOMAIN_TYPE,DNS_SERVER,SPF,SPF_MULTIPLE_ALLS,SPF_NUM_DNS_QUERIES,SPF_TOO_MANY_DNS_QUERIES,DMARC,DMARC_POLICY,DMARC_PCT,DMARC_ASPF,DMARC_SP,DMARC_FORENSIC_REPORT,DMARC_AGGREGATE_REPORT,BIMI_RECORD,BIMI_VERSION,BIMI_LOCATION,BIMI_AUTHORITY,SPOOFING_POSSIBLE,SPOOFING_TYPE
"stb.gov,Federal - Executive,Surface Transportation Board,Surface Transportation Board,Washington,DC,ITSecurity.Staff@stb.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; pct=100; rua=mailto:spamabuse@stb.gov, mailto:reports@dmarc.cyber.dhs.gov",reject,100,,,,"spamabuse@stb.gov, reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for stb.gov,Federal - Executive,Surface Transportation Board,Surface Transportation Board,Washington,DC,ITSecurity.Staff@stb.gov."
"unrpnet.gov,Federal - Executive,Department of Energy,Office of Naval Reactors,Washington,DC,CorporateCommunications@unnpp.onmicrosoft.com",subdomain,1.1.1.1,,,0,FALSE,,,,,,,,,,,,TRUE,"Spoofing possible for unrpnet.gov,Federal - Executive,Department of Energy,Office of Naval Reactors,Washington,DC,CorporateCommunications@unnpp.onmicrosoft.com."
"aanhpiheritage.gov,Federal - Executive,Department of Health and Human Services,OS/ASPA,Washington,DC,ricky.ford@hhs.gov",subdomain,1.1.1.1,,,0,FALSE,,,,,,,,,,,,TRUE,"Spoofing possible for aanhpiheritage.gov,Federal - Executive,Department of Health and Human Services,OS/ASPA,Washington,DC,ricky.ford@hhs.gov."
"coronavirus.gov,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,(blank)",subdomain,1.1.1.1,,,0,FALSE,,,,,,,,,,,,TRUE,"Spoofing possible for coronavirus.gov,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,(blank)."
"neglecteddiseases.gov,Federal - Executive,U.S. Agency for International Development,Bureau for Global Health,Washington,DC,VDP@USAID.GOV",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:messaging-dmarc@usaid.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarc.forensics@usaid.gov",reject,,,,,"dmarc_agg@valigov.email,messaging-dmarc@usaid.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for neglecteddiseases.gov,Federal - Executive,U.S. Agency for International Development,Bureau for Global Health,Washington,DC,VDP@USAID.GOV."
"feedthefuture.gov,Federal - Executive,U.S. Agency for International Development,Bureau for Resilience and Food Security (RFS),Washington,DC,VDP@USAID.GOV",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:messaging-dmarc@usaid.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarc.forensics@usaid.gov",reject,,,,,"dmarc_agg@valigov.email,messaging-dmarc@usaid.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for feedthefuture.gov,Federal - Executive,U.S. Agency for International Development,Bureau for Resilience and Food Security (RFS),Washington,DC,VDP@USAID.GOV."
"pmi.gov,Federal - Executive,U.S. Agency for International Development,Bureau for Global Health,Washington,DC,VDP@USAID.GOV",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:messaging-dmarc@usaid.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarc.forensics@usaid.gov",reject,,,,,"dmarc_agg@valigov.email,messaging-dmarc@usaid.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for pmi.gov,Federal - Executive,U.S. Agency for International Development,Bureau for Global Health,Washington,DC,VDP@USAID.GOV."
"encuentraapoyo.gov,Federal - Executive,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Rockville,MD,(blank)",subdomain,1.1.1.1,,,0,FALSE,,,,,,,,,,,,TRUE,"Spoofing possible for encuentraapoyo.gov,Federal - Executive,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Rockville,MD,(blank)."
"dfafacts.gov,Federal - Executive,U.S. Agency for International Development,Office of the Director of U.S. Foreign Assistance,Washington,DC,VDP@usaid.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:messaging-dmarc@usaid.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarc.forensics@usaid.gov",reject,,,,,"dmarc_agg@valigov.email,messaging-dmarc@usaid.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for dfafacts.gov,Federal - Executive,U.S. Agency for International Development,Office of the Director of U.S. Foreign Assistance,Washington,DC,VDP@usaid.gov."
"csb.gov,Federal - Executive,U.S. Chemical Safety Board,U.S. Chemical Safety and Hazard Investigation Board,Washington,DC,andrew.staddon@csb.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc-reports@csb.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarc-reports@csb.gov;  sp=reject; fo=1; pct=100",reject,100,,reject,dmarc-reports@csb.gov,"dmarc-reports@csb.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for csb.gov,Federal - Executive,U.S. Chemical Safety Board,U.S. Chemical Safety and Hazard Investigation Board,Washington,DC,andrew.staddon@csb.gov."
"safetyvideos.gov,Federal - Executive,U.S. Chemical Safety Board,U.S. Chemical Safety and Hazard Investigation Board,Washington,DC,andrew.staddon@csb.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc-reports@csb.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarc-reports@csb.gov;  sp=reject; fo=1; pct=100",reject,100,,reject,dmarc-reports@csb.gov,"dmarc-reports@csb.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for safetyvideos.gov,Federal - Executive,U.S. Chemical Safety Board,U.S. Chemical Safety and Hazard Investigation Board,Washington,DC,andrew.staddon@csb.gov."
"cfa.gov,Federal - Executive,U.S. Commission of Fine Arts,U.S. Commission of Fine Arts,Washington,DC,gsa-vulnerability-reports@gsa.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; pct=100; fo=1; ri=86400; rua=mailto:dmarcreports@gsa.gov, mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarcfailures@gsa.gov",reject,100,,,dmarcfailures@gsa.gov,"dmarcreports@gsa.gov, reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for cfa.gov,Federal - Executive,U.S. Commission of Fine Arts,U.S. Commission of Fine Arts,Washington,DC,gsa-vulnerability-reports@gsa.gov."
"headstart.gov,Federal - Executive,Department of Health and Human Services,The Administration for Children and Families (ACF),Washington,DC,(blank)",subdomain,1.1.1.1,,,0,FALSE,,,,,,,,,,,,TRUE,"Spoofing possible for headstart.gov,Federal - Executive,Department of Health and Human Services,The Administration for Children and Families (ACF),Washington,DC,(blank)."
"cssbmb.gov,Federal - Executive,U.S. Commission on Civil Rights,Commission on the Social Status of Black Men and Black Boys,Washington,DC,ccrsoc@usccr.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; sp=none; pct=100; fo=1; rf=afrf; ri=86400; rua=mailto:d7bf3d87@inbox.ondmarc.com,mailto:ccrsoc@usccr.gov; ruf=mailto:d7bf3d87@inbox.ondmarc.com;",reject,100,,none,d7bf3d87@inbox.ondmarc.com,"d7bf3d87@inbox.ondmarc.com,ccrsoc@usccr.gov",,,,,FALSE,"Spoofing is not possible for cssbmb.gov,Federal - Executive,U.S. Commission on Civil Rights,Commission on the Social Status of Black Men and Black Boys,Washington,DC,ccrsoc@usccr.gov."
"civilrightsusa.gov,Federal - Executive,U.S. Commission on Civil Rights,ASCD-CIO,Washington,DC,ccrsoc@usccr.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; sp=none; pct=100; fo=1; rf=afrf; ri=86400; rua=mailto:d7bf3d87@inbox.ondmarc.com,mailto:ccrsoc@usccr.gov; ruf=mailto:d7bf3d87@inbox.ondmarc.com;",reject,100,,none,d7bf3d87@inbox.ondmarc.com,"d7bf3d87@inbox.ondmarc.com,ccrsoc@usccr.gov",,,,,FALSE,"Spoofing is not possible for civilrightsusa.gov,Federal - Executive,U.S. Commission on Civil Rights,ASCD-CIO,Washington,DC,ccrsoc@usccr.gov."
"prosperafrica.gov,Federal - Executive,U.S. Agency for International Development,U.S. Agency for International Development,Washington,DC,vdp@usaid.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:messaging-dmarc@usaid.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarc.forensics@usaid.gov",reject,,,,,"dmarc_agg@valigov.email,messaging-dmarc@usaid.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for prosperafrica.gov,Federal - Executive,U.S. Agency for International Development,U.S. Agency for International Development,Washington,DC,vdp@usaid.gov."
"aff.gov,Federal - Executive,U.S. Department of Agriculture,Aviation Management Directorate,Boise,ID,cyber.incident@usda.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1;",reject,,,,dmarc_ruf@emaildefense.proofpoint.com,"reports@dmarc.cyber.dhs.gov,dmarc_rua@emaildefense.proofpoint.com",,,,,FALSE,"Spoofing is not possible for aff.gov,Federal - Executive,U.S. Department of Agriculture,Aviation Management Directorate,Boise,ID,cyber.incident@usda.gov."
"usccr.gov,Federal - Executive,U.S. Commission on Civil Rights,ASCD-CIO,Washington,DC,ccrsoc@usccr.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; sp=none; pct=100; fo=1; rf=afrf; ri=86400; rua=mailto:d7bf3d87@inbox.ondmarc.com,mailto:ccrsoc@usccr.gov; ruf=mailto:d7bf3d87@inbox.ondmarc.com;",reject,100,,none,d7bf3d87@inbox.ondmarc.com,"d7bf3d87@inbox.ondmarc.com,ccrsoc@usccr.gov",,,,,FALSE,"Spoofing is not possible for usccr.gov,Federal - Executive,U.S. Commission on Civil Rights,ASCD-CIO,Washington,DC,ccrsoc@usccr.gov."
"workwithusaid.gov,Federal - Executive,U.S. Agency for International Development,U.S. Agency for International Development,Washington,DC,vdp@usaid.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:messaging-dmarc@usaid.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarc.forensics@usaid.gov",reject,,,,,"dmarc_agg@valigov.email,messaging-dmarc@usaid.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for workwithusaid.gov,Federal - Executive,U.S. Agency for International Development,U.S. Agency for International Development,Washington,DC,vdp@usaid.gov."
"arsusda.gov,Federal - Executive,U.S. Department of Agriculture,Agricultural Research Service,Beltsville,MD,cyber.incidents@usda.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1;",reject,,,,dmarc_ruf@emaildefense.proofpoint.com,"reports@dmarc.cyber.dhs.gov,dmarc_rua@emaildefense.proofpoint.com",,,,,FALSE,"Spoofing is not possible for arsusda.gov,Federal - Executive,U.S. Department of Agriculture,Agricultural Research Service,Beltsville,MD,cyber.incidents@usda.gov."
"ars-grin.gov,Federal - Executive,U.S. Department of Agriculture,Agricultural Research Service ,Beltsville,MD,cyber.incidents@usda.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1;",reject,,,,dmarc_ruf@emaildefense.proofpoint.com,"reports@dmarc.cyber.dhs.gov,dmarc_rua@emaildefense.proofpoint.com",,,,,FALSE,"Spoofing is not possible for ars-grin.gov,Federal - Executive,U.S. Department of Agriculture,Agricultural Research Service ,Beltsville,MD,cyber.incidents@usda.gov."
"22007apply.gov,Federal - Executive,U.S. Department of Agriculture,U.S. Department of Agriculture,Washington,DC,james.flickinger@usda.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1;",reject,,,,dmarc_ruf@emaildefense.proofpoint.com,"reports@dmarc.cyber.dhs.gov,dmarc_rua@emaildefense.proofpoint.com",,,,,FALSE,"Spoofing is not possible for 22007apply.gov,Federal - Executive,U.S. Department of Agriculture,U.S. Department of Agriculture,Washington,DC,james.flickinger@usda.gov."
"biopreferred.gov,Federal - Executive,U.S. Department of Agriculture,Office of Energy Policy and New Uses,Washington,DC,cyber.incidents@usda.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1;",reject,,,,dmarc_ruf@emaildefense.proofpoint.com,"reports@dmarc.cyber.dhs.gov,dmarc_rua@emaildefense.proofpoint.com",,,,,FALSE,"Spoofing is not possible for biopreferred.gov,Federal - Executive,U.S. Department of Agriculture,Office of Energy Policy and New Uses,Washington,DC,cyber.incidents@usda.gov."
"bosque.gov,Federal - Executive,U.S. Department of Agriculture,USDA Forest Service - Southwestern Region,Albuquerque,NM,cyber.incident@usda.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1;",reject,,,,dmarc_ruf@emaildefense.proofpoint.com,"reports@dmarc.cyber.dhs.gov,dmarc_rua@emaildefense.proofpoint.com",,,,,FALSE,"Spoofing is not possible for bosque.gov,Federal - Executive,U.S. Department of Agriculture,USDA Forest Service - Southwestern Region,Albuquerque,NM,cyber.incident@usda.gov."
"choosemyplate.gov,Federal - Executive,U.S. Department of Agriculture,USDA - Center for Nutrition Policy and Promotion,Alexandria,VA,joseph.binns@usda.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1;",reject,,,,dmarc_ruf@emaildefense.proofpoint.com,"reports@dmarc.cyber.dhs.gov,dmarc_rua@emaildefense.proofpoint.com",,,,,FALSE,"Spoofing is not possible for choosemyplate.gov,Federal - Executive,U.S. Department of Agriculture,USDA - Center for Nutrition Policy and Promotion,Alexandria,VA,joseph.binns@usda.gov."
"dietaryguidelines.gov,Federal - Executive,U.S. Department of Agriculture,USDA - Center for Nutrition Policy and Promotion,Alexandria,VA,joseph.binns@usda.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1;",reject,,,,dmarc_ruf@emaildefense.proofpoint.com,"reports@dmarc.cyber.dhs.gov,dmarc_rua@emaildefense.proofpoint.com",,,,,FALSE,"Spoofing is not possible for dietaryguidelines.gov,Federal - Executive,U.S. Department of Agriculture,USDA - Center for Nutrition Policy and Promotion,Alexandria,VA,joseph.binns@usda.gov."
"empowhr.gov,Federal - Executive,U.S. Department of Agriculture,National Finance Center,New Orleans,LA,Gerald.smith2@usda.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1;",reject,,,,dmarc_ruf@emaildefense.proofpoint.com,"reports@dmarc.cyber.dhs.gov,dmarc_rua@emaildefense.proofpoint.com",,,,,FALSE,"Spoofing is not possible for empowhr.gov,Federal - Executive,U.S. Department of Agriculture,National Finance Center,New Orleans,LA,Gerald.smith2@usda.gov."
"farmerfairness.gov,Federal - Executive,U.S. Department of Agriculture,USDA - Agriculteral Marketing Service,Washington,DC,cyber.incidents@usda.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1;",reject,,,,dmarc_ruf@emaildefense.proofpoint.com,"reports@dmarc.cyber.dhs.gov,dmarc_rua@emaildefense.proofpoint.com",,,,,FALSE,"Spoofing is not possible for farmerfairness.gov,Federal - Executive,U.S. Department of Agriculture,USDA - Agriculteral Marketing Service,Washington,DC,cyber.incidents@usda.gov."
"ag.gov,Federal - Executive,U.S. Department of Agriculture,U.S. Department of Agriculture,Tucson,AZ,cyber.incidents@asoc.usda.gov",subdomain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1;",reject,,,,dmarc_ruf@emaildefense.proofpoint.com,"reports@dmarc.cyber.dhs.gov,dmarc_rua@emaildefense.proofpoint.com",,,,,FALSE,"Spoofing is not possible for ag.gov,Federal - Executive,U.S. Department of Agriculture,U.S. Department of Agriculture,Tucson,AZ,cyber.incidents@asoc.usda.gov."
"ihs.gov,Federal - Executive,Department of Health and Human Services,Indian Health Service / Office of IT,Albuquerque,NM,responsibledisclosure@hhs.gov",subdomain,1.1.1.1,,,0,FALSE,,,,,,,,,,,,TRUE,"Spoofing possible for ihs.gov,Federal - Executive,Department of Health and Human Services,Indian Health Service / Office of IT,Albuquerque,NM,responsibledisclosure@hhs.gov."
"farmers.gov,Federal - Executive,U.S. Department of Agriculture,""USDA, Office of Communications"",Washington,DC,cyber.incidents@usda.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1;",reject,,,,dmarc_ruf@emaildefense.proofpoint.com,"reports@dmarc.cyber.dhs.gov,dmarc_rua@emaildefense.proofpoint.com",,,,,FALSE,"Spoofing is not possible for farmers.gov,Federal - Executive,U.S. Department of Agriculture,""USDA, Office of Communications"",Washington,DC,cyber.incidents@usda.gov."
"forestsandrangelands.gov,Federal - Executive,U.S. Department of Agriculture,US Forest Service,Washington,DC,cyber.incident@usda.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1;",reject,,,,dmarc_ruf@emaildefense.proofpoint.com,"reports@dmarc.cyber.dhs.gov,dmarc_rua@emaildefense.proofpoint.com",,,,,FALSE,"Spoofing is not possible for forestsandrangelands.gov,Federal - Executive,U.S. Department of Agriculture,US Forest Service,Washington,DC,cyber.incident@usda.gov."
"execsec.gov,Federal - Executive,U.S. Department of Agriculture,U.S. Department of Agriculture,Washington,DC,robert.simpsonjr@usda.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1;",reject,,,,dmarc_ruf@emaildefense.proofpoint.com,"reports@dmarc.cyber.dhs.gov,dmarc_rua@emaildefense.proofpoint.com",,,,,FALSE,"Spoofing is not possible for execsec.gov,Federal - Executive,U.S. Department of Agriculture,U.S. Department of Agriculture,Washington,DC,robert.simpsonjr@usda.gov."
"lcacommons.gov,Federal - Executive,U.S. Department of Agriculture,National Agricultural Library,Beltsville,MD,cyber.incidents@usda.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1;",reject,,,,dmarc_ruf@emaildefense.proofpoint.com,"reports@dmarc.cyber.dhs.gov,dmarc_rua@emaildefense.proofpoint.com",,,,,FALSE,"Spoofing is not possible for lcacommons.gov,Federal - Executive,U.S. Department of Agriculture,National Agricultural Library,Beltsville,MD,cyber.incidents@usda.gov."
"myplate.gov,Federal - Executive,U.S. Department of Agriculture,USDA - Center for Nutrition Policy and Promotion,Alexandria,VA,joseph.binns@usda.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1;",reject,,,,dmarc_ruf@emaildefense.proofpoint.com,"reports@dmarc.cyber.dhs.gov,dmarc_rua@emaildefense.proofpoint.com",,,,,FALSE,"Spoofing is not possible for myplate.gov,Federal - Executive,U.S. Department of Agriculture,USDA - Center for Nutrition Policy and Promotion,Alexandria,VA,joseph.binns@usda.gov."
"lowerdrugcosts.gov,Federal - Executive,Department of Health and Human Services,Office of Assistant Secretary of Public Affairs,Washington,DC,(blank)",subdomain,1.1.1.1,,,0,FALSE,,,,,,,,,,,,TRUE,"Spoofing possible for lowerdrugcosts.gov,Federal - Executive,Department of Health and Human Services,Office of Assistant Secretary of Public Affairs,Washington,DC,(blank)."
"medicamentosbajoprecio.gov,Federal - Executive,Department of Health and Human Services,Office of the Assistant Secretary for Public Affairs (ASPA),Washington,DC,(blank)",subdomain,1.1.1.1,,,0,FALSE,,,,,,,,,,,,TRUE,"Spoofing possible for medicamentosbajoprecio.gov,Federal - Executive,Department of Health and Human Services,Office of the Assistant Secretary for Public Affairs (ASPA),Washington,DC,(blank)."
